id,shapeset,type,total_height,instability_type,cam_angle,stable_height
247366,2,1,2,0,2,2
247718,2,2,2,0,1,2
247849,1,2,3,1,1,2
248043,2,2,6,2,1,3
248308,2,2,5,0,1,5
248485,1,2,4,1,1,2
248774,1,2,2,0,1,2
248870,1,2,4,0,1,4
248994,1,1,3,0,1,3
249183,1,2,5,1,1,4
249436,2,2,6,2,2,4
249465,2,1,6,2,2,5
249498,1,2,4,1,1,1
249661,1,2,4,1,1,2
249789,2,2,6,1,1,3
249810,2,2,5,1,1,4
249820,2,1,6,2,1,2
250020,1,1,5,1,1,3
250359,2,2,5,2,1,3
250366,2,1,6,2,1,1
250532,1,2,5,1,1,3
250585,2,1,5,2,2,4
250601,2,2,6,0,1,6
250884,1,2,6,0,2,6
250955,1,1,5,1,2,3
251016,2,2,5,1,1,4
251177,1,2,2,1,1,1
251197,1,1,5,1,2,3
251230,2,1,4,0,1,4
251398,2,1,4,2,1,3
251456,2,2,6,2,1,2
251563,2,2,5,2,2,3
251618,2,1,6,1,2,2
251656,2,2,4,1,2,1
251737,2,2,2,0,1,2
251838,2,2,6,2,2,1
252047,2,1,5,1,1,3
252114,1,2,5,1,1,4
252125,1,2,2,0,2,2
252593,2,1,3,2,1,2
252615,2,2,6,1,1,4
252666,2,1,4,1,2,3
252691,2,1,2,0,2,2
252848,2,1,5,2,1,2
252924,1,1,4,1,1,2
252962,2,2,4,1,1,1
253154,1,2,3,1,1,1
253188,1,1,5,1,1,1
253277,2,2,6,1,1,4
253385,2,2,5,1,1,4
253454,2,2,6,2,1,2
253700,2,2,2,0,1,2
253893,2,2,2,0,1,2
253895,2,2,5,1,2,4
254056,2,1,6,0,1,6
254130,2,1,3,0,1,3
254243,2,1,4,2,1,1
254255,2,1,3,1,1,1
254295,1,1,6,1,1,5
254309,1,2,4,1,1,1
254440,2,1,3,2,2,1
254652,2,2,2,0,1,2
254786,2,2,4,0,2,4
255188,2,2,6,1,1,5
255310,1,2,3,1,2,2
255734,2,2,6,2,1,5
255977,1,2,5,0,1,5
256245,2,2,5,2,1,4
256279,2,1,4,0,1,4
256472,2,2,5,2,2,3
256577,2,2,5,2,2,1
256883,2,1,4,2,2,1
256972,2,2,2,0,1,2
257027,1,1,5,1,2,1
257104,2,1,6,2,2,3
257311,2,2,3,2,1,2
257527,2,2,3,0,1,3
257784,2,1,5,1,2,4
257785,2,2,6,1,1,2
257946,2,2,4,1,2,2
258073,2,1,6,2,1,3
258277,2,2,5,1,1,1
258489,2,2,3,0,1,3
258528,2,1,3,2,1,2
258605,2,1,3,0,1,3
258693,1,2,2,1,1,1
258729,2,1,2,0,1,2
258807,2,1,3,2,1,1
259561,1,2,6,1,1,3
259601,1,2,4,0,2,4
259737,1,2,6,1,2,3
259758,2,1,5,2,1,4
259919,1,1,5,1,2,4
260011,2,1,2,2,1,1
260023,2,2,2,1,1,1
260056,2,1,5,1,2,3
260265,2,2,6,1,2,5
260309,2,1,4,1,1,3
260335,1,2,2,0,1,2
260418,2,1,6,2,1,2
260710,1,2,5,1,1,4
261310,1,2,6,1,1,1
261391,2,1,5,2,2,3
261403,2,1,4,1,1,1
261562,1,2,5,1,1,2
261585,2,2,6,0,1,6
261635,2,1,5,0,1,5
261764,1,2,6,1,1,1
261977,2,2,3,0,2,3
261990,1,1,4,1,1,3
262810,2,1,5,2,1,1
262941,2,2,3,0,1,3
263002,2,2,4,2,2,3
263188,1,1,2,1,1,1
263248,2,2,4,2,1,3
263321,2,2,2,1,1,1
263426,2,1,3,1,2,2
263621,2,2,5,2,1,1
263632,2,1,6,0,1,6
263803,2,1,5,1,1,2
263836,1,2,6,0,1,6
263889,1,1,6,1,1,4
263903,2,1,2,2,2,1
264017,2,2,6,2,1,1
264101,1,1,2,0,1,2
264147,2,1,4,1,1,1
264257,2,1,3,2,1,2
264333,1,1,5,0,1,5
264410,1,2,5,1,2,3
264465,2,2,3,0,1,3
264865,1,1,4,1,1,3
265158,2,1,2,0,1,2
265290,2,1,6,2,1,5
265496,2,2,5,0,1,5
265801,2,1,6,1,1,5
265932,1,2,3,0,2,3
266409,2,1,6,1,1,1
266518,1,2,5,1,1,1
266562,1,2,6,1,2,3
266662,2,1,2,1,1,1
267007,2,1,5,1,1,1
267070,2,2,5,0,1,5
267093,2,2,3,0,1,3
267150,2,2,3,1,1,2
267490,2,2,6,1,1,5
267561,2,2,6,1,1,2
267605,2,2,6,1,1,1
267766,1,1,4,1,1,2
268250,2,1,3,1,1,2
268272,2,2,6,2,1,2
268357,2,1,4,1,1,3
268363,1,2,2,1,1,1
268378,2,1,6,1,1,3
268567,2,1,4,2,2,3
268596,2,1,5,1,1,2
268769,2,2,6,2,1,2
268818,2,1,5,1,2,1
268848,1,2,5,1,1,2
268917,2,2,2,2,1,1
269071,1,2,5,1,2,2
269106,1,2,3,0,2,3
269173,2,1,5,1,2,4
269363,2,2,4,2,1,1
269522,1,2,6,1,1,2
269640,2,2,4,1,1,2
269670,2,1,3,1,2,2
269743,1,2,5,0,1,5
269790,2,1,6,2,1,5
269934,2,1,6,0,2,6
270073,2,2,4,0,1,4
270134,1,1,5,1,1,1
270200,2,1,2,1,1,1
270424,1,2,3,1,1,2
270480,2,1,5,1,1,4
270704,1,1,5,1,1,1
271111,2,1,5,1,1,2
271134,1,1,3,1,1,1
271567,2,1,3,1,1,2
271582,2,1,3,2,1,2
271602,1,1,4,1,1,3
271696,2,1,6,0,2,6
271715,1,2,4,1,1,2
271732,2,1,6,1,1,5
271888,2,2,5,2,1,2
271919,2,2,2,1,1,1
271933,2,1,5,1,1,4
272036,2,2,5,1,1,3
272037,2,2,4,1,2,2
272121,2,2,6,2,2,4
272302,2,2,3,2,1,2
272368,2,2,5,1,1,4
272793,2,2,6,2,1,1
273119,2,2,3,0,2,3
273195,2,2,6,0,1,6
273432,2,2,5,1,1,1
273500,2,1,3,1,1,1
273647,2,2,5,2,1,2
273777,2,2,5,2,2,2
274120,1,1,5,1,1,3
274559,2,1,5,1,1,1
274571,1,1,6,1,1,3
274801,2,1,3,1,1,2
274963,2,1,2,0,1,2
275076,2,1,6,0,1,6
275429,2,1,5,0,1,5
275563,2,1,5,1,2,2
275629,2,1,6,0,1,6
275643,2,1,5,2,1,4
275963,1,2,4,1,2,2
276009,2,2,2,2,2,1
276049,2,1,3,2,1,2
276143,2,1,4,1,1,3
276223,2,2,3,1,2,2
276393,2,1,4,2,2,3
276432,2,1,4,2,1,2
276441,1,2,5,0,1,5
276479,2,1,6,1,1,3
276503,1,2,4,1,1,3
276954,2,2,4,2,2,3
277069,1,2,5,0,1,5
277210,2,1,6,2,1,4
277326,2,2,2,0,1,2
277430,2,1,3,1,1,2
277520,2,2,3,0,1,3
277530,2,1,3,0,1,3
277894,2,2,5,2,1,3
277906,2,1,5,0,1,5
277995,2,2,2,0,2,2
278018,2,2,4,1,1,3
278075,1,2,5,1,1,3
278273,2,2,5,0,2,5
278562,1,1,4,0,1,4
278711,2,1,3,0,1,3
278928,1,2,5,1,1,4
279003,2,2,6,2,1,3
279138,2,2,5,1,1,1
279373,2,2,5,0,1,5
279406,2,1,6,1,1,1
279490,2,1,5,0,1,5
279777,1,2,3,1,1,2
279814,1,1,2,1,2,1
279881,1,2,5,1,1,1
279997,1,2,6,1,1,5
280045,2,1,5,1,1,4
280116,1,2,3,1,1,1
280456,2,1,5,2,1,2
280458,2,2,2,0,1,2
280592,2,1,2,1,1,1
280775,2,2,6,1,2,2
280789,2,2,3,0,1,3
281102,2,1,6,1,1,4
281179,2,1,4,0,1,4
281271,2,2,5,1,1,4
281279,1,2,3,0,1,3
281464,2,2,6,2,1,1
281468,2,2,6,0,2,6
281482,1,2,2,0,1,2
281522,2,2,5,2,1,2
281529,2,2,3,1,1,1
281651,2,1,5,2,1,1
281982,1,2,6,1,1,5
282077,2,2,5,2,2,2
282317,1,2,3,1,2,1
282416,2,2,4,1,1,1
283275,2,2,3,1,1,1
283615,2,2,6,1,1,5
283702,2,2,5,2,1,1
283829,2,2,6,2,1,3
283939,2,2,6,1,2,4
284069,2,1,5,2,2,2
284224,2,1,2,2,1,1
284231,2,2,4,1,1,1
284262,2,1,5,0,1,5
284310,1,2,3,0,2,3
284312,1,1,5,1,1,2
284568,2,2,3,2,2,2
284712,1,2,2,1,1,1
285784,1,2,2,0,2,2
286009,2,2,6,1,1,3
286038,2,1,6,1,1,1
286051,2,2,6,1,1,1
286397,2,2,3,1,1,1
286433,2,1,3,2,2,1
286504,1,2,6,1,1,4
286570,1,1,3,0,1,3
286656,1,2,5,1,1,2
286795,2,1,5,1,2,3
286815,1,2,6,1,1,3
286945,2,1,5,2,1,2
287127,2,1,6,0,2,6
287145,1,2,6,1,2,1
287502,2,2,6,0,2,6
287516,2,1,4,1,1,2
287697,1,1,5,1,1,2
287784,2,2,5,1,1,1
287975,1,1,6,1,1,5
288061,2,2,5,1,2,2
288365,1,1,4,0,1,4
288431,1,2,5,1,2,1
288476,1,2,3,1,1,2
288536,2,2,4,1,1,1
288592,1,1,5,1,1,4
288761,2,2,4,1,1,3
288902,2,2,2,0,1,2
289121,2,2,4,0,1,4
289220,2,2,4,0,1,4
289222,2,1,6,0,1,6
289302,1,2,6,1,1,2
289339,2,1,5,0,1,5
289469,2,2,6,1,1,4
289592,1,2,4,1,2,3
289882,2,2,6,0,1,6
290171,2,1,3,0,1,3
290208,2,1,4,1,2,3
290350,1,2,5,0,1,5
290397,1,2,3,1,1,1
290407,2,2,4,1,1,2
290704,2,1,6,2,1,5
290746,2,1,5,2,1,1
290825,2,2,5,0,1,5
290936,2,1,6,2,2,2
291341,2,2,6,0,2,6
292376,2,1,4,0,1,4
292391,2,2,6,1,1,2
292548,2,2,5,2,2,1
292637,2,1,2,0,2,2
292925,2,2,6,2,1,2
293180,1,2,6,1,2,3
293240,1,2,2,0,1,2
293387,1,1,5,1,1,3
293476,1,2,4,1,2,1
293663,2,2,6,2,2,5
293947,2,1,4,1,1,3
293987,1,1,3,1,2,1
293998,2,1,5,2,1,4
294097,2,1,6,1,1,3
294260,1,2,6,1,1,5
294302,1,1,2,1,1,1
294704,2,1,5,2,1,4
294788,2,2,4,1,2,3
295086,2,1,5,1,1,2
295094,1,1,4,1,2,2
295102,1,1,6,1,1,3
295123,1,2,4,0,1,4
295204,2,1,6,2,2,2
295218,1,2,3,1,1,1
295312,2,1,2,2,2,1
295321,1,1,4,1,1,2
295332,2,1,6,2,2,3
295459,1,1,5,1,1,4
295553,2,1,5,2,1,2
295554,2,2,4,2,2,2
295821,2,1,4,2,1,1
296003,1,1,6,1,1,2
296019,2,1,4,2,2,1
296049,2,1,2,0,1,2
296386,2,1,6,1,1,1
296472,1,1,2,1,2,1
296820,1,1,3,1,1,2
296943,1,1,6,1,1,4
297202,2,1,2,0,2,2
297334,2,1,6,2,1,2
297534,1,1,6,1,1,4
297920,2,2,5,1,2,1
298189,1,1,6,1,1,2
298450,1,2,5,0,1,5
298570,1,1,4,1,1,1
298596,1,1,6,1,1,4
298768,2,2,4,2,1,2
298857,1,2,5,0,1,5
298860,2,1,5,1,1,1
299204,1,2,3,0,1,3
299209,2,2,4,1,1,3
299547,2,2,6,1,2,5
299795,2,2,6,2,1,3
299817,1,1,5,1,2,1
299924,2,2,5,1,2,3
299976,2,2,6,1,1,1
300147,2,1,5,2,1,2
300393,2,1,6,0,1,6
300396,1,1,5,0,2,5
300524,2,2,2,0,1,2
300640,1,2,3,1,1,2
300673,1,2,5,1,1,2
300694,2,2,4,0,2,4
300812,1,2,3,1,1,2
300897,2,1,6,2,1,5
300928,2,2,5,1,2,1
301244,2,1,3,1,2,2
301292,2,2,4,1,1,1
301311,1,1,3,0,1,3
301327,2,2,6,2,2,1
301666,1,1,6,0,2,6
301708,1,1,6,1,2,3
301838,2,1,6,2,1,3
301860,2,2,6,2,1,5
302025,1,1,6,1,1,4
302029,2,1,4,2,1,1
302109,2,1,4,0,1,4
302266,1,1,5,1,1,2
302498,2,1,6,2,2,5
302732,1,1,5,1,1,3
302799,1,1,4,1,1,2
302942,2,1,6,1,1,2
302947,2,2,3,2,2,1
302968,2,1,3,0,1,3
303320,2,2,3,1,1,2
303325,2,2,4,2,2,3
303526,1,1,6,1,1,3
303638,2,2,6,2,1,5
303718,2,2,6,1,1,5
303783,1,2,4,1,1,1
303814,2,1,6,1,1,3
303840,2,1,6,0,1,6
303868,2,2,6,0,1,6
303935,1,2,3,1,1,1
304438,1,2,5,1,2,2
304688,2,2,6,0,1,6
304751,2,2,4,2,1,1
305137,1,1,3,0,1,3
305146,1,1,3,1,2,1
305224,1,1,4,1,2,2
305290,2,1,6,2,1,3
305593,1,1,6,1,1,4
305714,2,1,5,2,1,2
305965,2,2,2,2,1,1
306009,2,2,3,0,1,3
306160,2,2,6,0,1,6
306188,1,2,5,1,2,4
306356,2,1,6,0,2,6
306370,1,1,6,1,1,1
306411,1,1,5,0,1,5
306505,1,2,3,1,1,2
306682,2,1,4,2,1,1
307163,2,2,6,1,1,1
307169,2,2,4,1,1,3
307273,1,2,5,1,1,3
307284,2,1,3,0,1,3
307374,1,2,2,0,1,2
307438,2,2,6,2,1,1
307997,2,1,3,0,2,3
308042,1,1,6,1,1,3
308235,2,1,6,1,1,2
308261,2,1,3,1,2,1
308464,2,1,3,0,1,3
308606,2,1,4,0,2,4
308715,1,1,6,1,2,1
308733,2,1,4,2,1,2
308764,1,1,5,1,1,3
309056,1,2,6,1,1,4
309293,2,1,6,1,1,1
309404,2,1,4,2,1,2
309445,2,1,5,0,1,5
309490,2,2,6,1,1,2
309532,1,2,3,0,1,3
309537,2,2,5,1,1,2
309656,2,1,5,1,1,1
309704,2,1,6,2,1,1
309974,1,2,5,0,1,5
310156,1,2,5,1,1,3
310447,1,2,4,1,1,1
310481,2,1,2,0,1,2
310518,2,1,6,1,1,1
310561,2,2,6,1,1,3
310804,2,2,4,0,1,4
310824,2,1,4,2,2,2
310905,2,2,4,1,2,2
311125,2,1,6,2,2,2
311180,2,1,6,0,2,6
311223,1,2,6,0,2,6
311310,1,1,6,1,1,3
311477,1,2,3,1,1,1
311482,2,2,5,2,2,3
311529,1,1,3,1,1,1
311572,2,1,4,0,1,4
311951,1,1,6,1,1,2
312141,2,2,4,0,1,4
312254,2,1,5,1,1,3
312429,1,1,4,1,1,1
312481,1,1,4,1,1,3
312520,2,2,3,1,1,1
312531,2,2,6,1,1,3
312549,1,2,2,1,1,1
312649,2,1,6,0,1,6
312696,2,1,6,1,2,1
312709,1,1,6,1,2,1
313245,2,1,4,1,2,2
313621,1,2,2,1,1,1
313709,1,1,3,0,1,3
313711,2,2,6,1,1,1
313714,2,1,5,2,1,4
313869,1,1,6,1,2,2
313999,2,2,6,2,1,4
314100,2,2,2,0,2,2
314298,2,1,6,0,1,6
314486,2,2,6,0,1,6
314499,2,1,2,2,1,1
314510,1,2,4,0,1,4
314552,1,2,5,1,1,3
314742,1,1,4,1,1,2
314770,1,2,4,1,1,1
314854,1,2,4,0,1,4
315158,1,2,2,1,1,1
315196,2,2,5,2,1,2
315314,2,1,2,0,1,2
315489,2,1,6,0,1,6
315513,2,2,2,0,1,2
315525,2,1,3,0,1,3
315703,1,2,2,1,1,1
315737,1,2,6,1,1,5
315805,2,1,6,2,1,2
315806,2,1,6,2,1,3
316047,2,1,5,2,1,2
316329,1,2,3,1,1,1
316454,2,2,3,2,2,2
316540,2,2,6,2,2,2
316763,1,2,6,1,1,2
316859,2,1,5,2,1,1
316891,1,1,6,1,2,4
317148,1,2,5,0,1,5
317207,1,2,3,1,2,2
317477,1,1,6,1,1,1
317655,2,1,4,2,1,2
317723,2,2,6,1,2,5
317881,1,1,5,1,1,2
318153,2,1,4,2,1,1
318286,2,1,4,1,1,2
318563,2,1,5,2,2,3
318581,2,2,5,0,2,5
318588,2,1,6,2,1,1
318628,2,1,3,2,1,1
318635,2,2,4,1,2,3
318808,1,1,3,1,1,1
319202,2,1,6,1,1,2
319264,1,2,4,0,1,4
319274,2,2,5,0,1,5
319287,2,2,4,1,2,3
319406,2,1,4,1,2,3
319457,1,2,3,1,1,1
319521,2,2,5,1,2,3
319678,1,1,6,1,1,3
319725,1,2,4,1,1,2
319816,2,2,3,1,2,1
319989,2,2,4,2,1,3
320187,2,2,3,2,1,1
320320,2,2,6,0,2,6
320390,2,2,6,1,1,3
320509,1,1,5,1,1,1
320878,2,2,6,0,1,6
321148,1,1,6,1,1,3
321151,2,2,3,1,1,2
321174,1,1,2,1,2,1
321227,2,1,6,2,1,4
321309,2,1,5,1,2,4
321361,2,1,4,0,1,4
321606,1,1,5,1,1,1
321884,1,2,3,1,1,2
322310,2,1,4,1,1,1
322365,2,1,6,2,1,1
322420,1,2,6,1,1,2
322455,2,2,6,2,1,4
322580,1,1,4,1,2,3
322852,2,2,3,2,1,1
323050,2,1,5,2,2,1
323337,1,1,6,1,1,1
323389,2,1,4,1,1,3
323441,2,2,4,0,1,4
323462,2,1,6,1,1,1
323508,1,2,5,0,2,5
323605,2,2,3,2,2,2
323616,1,2,6,1,1,3
323625,2,2,4,2,1,1
323959,2,2,4,1,1,1
324168,2,2,5,2,2,2
324459,2,1,6,0,1,6
324537,2,1,4,1,1,2
324699,2,2,4,2,1,3
324870,2,1,6,2,1,1
324983,1,1,2,0,2,2
325055,2,1,6,1,2,1
325706,2,1,6,2,1,2
325816,2,2,6,2,1,1
325840,1,1,4,1,1,3
325882,2,1,3,1,2,1
325931,2,2,2,0,1,2
326065,2,1,3,1,1,1
326235,2,2,4,1,1,2
326243,1,1,6,1,2,4
326377,2,1,6,1,2,2
326473,2,1,6,1,1,3
326708,2,2,5,2,1,4
326725,2,1,4,2,1,2
326759,1,1,4,1,1,2
326958,2,1,5,0,1,5
327146,2,2,4,1,1,3
327404,1,1,6,1,1,2
327558,2,2,6,2,1,4
327561,1,2,4,1,1,3
327579,1,2,4,1,1,3
327720,2,1,6,2,1,5
327804,2,2,4,1,1,3
327820,2,1,5,0,1,5
327832,1,2,5,1,2,4
327850,1,2,3,1,1,2
327880,1,2,6,1,1,1
328349,2,1,6,2,1,3
328426,2,1,4,0,1,4
328701,1,1,3,1,1,2
328990,2,1,5,1,2,1
329066,2,2,2,0,1,2
329152,2,2,5,0,1,5
329197,2,2,5,1,2,2
329257,2,2,3,0,1,3
329304,2,1,6,1,1,3
329366,2,2,5,1,1,2
329395,2,1,4,2,1,1
329612,2,1,4,0,2,4
329699,1,2,6,1,1,2
329729,1,2,2,1,2,1
329813,2,2,5,2,1,4
329943,2,1,2,0,1,2
329982,2,2,2,1,1,1
329986,2,2,2,0,1,2
330003,2,1,2,0,2,2
330324,1,1,6,0,2,6
330370,1,1,6,1,1,2
330486,2,2,3,0,1,3
330505,1,1,5,1,2,4
330525,1,2,6,1,1,2
330577,2,2,2,1,1,1
330602,2,2,6,1,1,5
330843,1,2,6,1,1,4
330851,1,2,5,0,1,5
331630,1,1,5,1,1,2
331721,2,2,6,1,2,1
331745,2,1,3,0,1,3
332043,1,2,5,1,1,2
332187,1,1,5,1,1,4
332196,2,1,6,0,1,6
332208,2,2,6,0,2,6
332261,2,2,4,1,2,3
332288,2,2,5,0,2,5
332338,2,1,5,2,1,2
332455,2,2,5,0,2,5
332643,1,2,6,1,1,5
332666,1,2,6,1,1,4
332772,2,1,6,0,2,6
332832,1,2,6,1,2,2
332862,1,1,2,0,1,2
333181,1,2,3,0,1,3
333279,2,2,6,0,2,6
333307,1,2,6,1,1,4
333337,2,1,5,1,1,2
333457,2,1,5,2,2,3
333595,2,2,5,1,1,1
333743,2,2,4,2,1,1
333901,1,2,2,0,1,2
333987,2,1,5,1,1,2
334048,2,2,5,0,1,5
334100,2,1,3,1,1,2
334128,1,2,2,1,1,1
334175,2,2,5,2,1,3
334223,2,1,4,2,1,2
334350,2,2,6,2,2,2
334401,1,2,5,1,1,4
334703,2,2,5,1,1,3
334879,1,1,5,1,2,3
335054,2,1,4,0,1,4
335079,2,1,6,0,1,6
335359,2,1,5,2,1,2
335546,2,1,2,1,2,1
335751,1,2,5,1,1,4
336095,2,2,2,0,1,2
336153,2,1,6,1,1,5
336228,2,2,6,1,1,1
336575,2,1,2,1,2,1
336865,2,2,6,0,1,6
336979,2,1,4,1,1,3
337085,2,1,3,1,1,2
337151,1,2,5,1,1,3
337169,1,1,6,0,2,6
337214,2,2,5,1,1,4
337309,2,2,5,1,1,3
337338,2,2,4,2,1,2
337627,2,1,2,1,2,1
337776,2,1,5,1,2,2
337816,2,1,4,2,2,1
338054,2,2,6,2,2,1
338224,2,1,5,0,1,5
338253,1,1,5,1,1,1
338379,1,2,3,1,1,1
338577,2,1,5,2,1,4
338757,2,1,4,1,1,2
338791,1,1,6,0,1,6
338904,1,2,6,1,1,2
338921,1,1,5,1,2,3
339229,1,1,5,0,2,5
339538,2,1,6,2,2,5
339539,2,1,4,1,1,3
339612,1,2,6,1,2,4
339661,2,2,3,1,2,2
339887,2,2,3,1,1,2
339913,2,2,5,0,1,5
340032,1,2,5,1,1,4
340300,2,2,4,1,1,2
340396,2,2,6,0,1,6
340415,2,1,6,2,1,3
340442,2,1,5,1,1,4
340595,2,2,5,1,1,1
340623,2,2,4,0,1,4
340851,2,1,6,1,2,1
340887,2,1,2,1,1,1
340922,2,1,5,0,2,5
340963,2,2,4,1,2,2
341003,2,1,6,2,1,5
341030,2,2,6,2,1,1
341068,2,2,6,1,2,2
341095,1,2,5,1,1,3
341243,2,2,4,1,1,1
341383,1,2,5,1,1,2
341490,1,2,6,1,1,5
341627,2,2,4,2,1,2
341906,1,1,2,1,1,1
342363,1,1,6,1,1,5
342373,2,2,4,0,2,4
342412,1,2,3,1,2,1
342450,2,2,6,2,2,3
342453,2,1,6,0,2,6
342586,1,2,6,1,1,3
342795,2,1,5,1,1,4
343104,1,1,4,1,2,2
343118,2,2,6,2,1,2
343168,2,2,5,1,1,2
343288,2,1,2,0,2,2
343368,2,1,6,1,1,3
343393,1,2,3,0,2,3
343588,1,2,2,1,2,1
343945,2,1,5,1,2,4
343985,2,2,3,2,2,1
344389,2,1,4,2,2,2
344628,1,1,6,1,1,2
344765,1,2,6,1,2,5
344892,2,1,3,0,2,3
344928,2,1,5,1,1,3
344948,1,1,5,1,1,4
344954,1,2,5,0,1,5
344957,2,1,6,1,1,4
345025,1,1,5,1,1,2
345517,2,1,6,0,1,6
345529,2,2,6,2,1,2
345628,2,2,6,2,1,3
345688,1,2,4,1,1,3
345762,2,2,6,0,1,6
345960,2,2,4,1,1,1
346082,2,1,4,0,1,4
346124,1,1,2,0,1,2
346205,1,2,3,1,2,1
346478,2,2,6,2,1,5
346743,2,1,3,0,1,3
346798,2,2,5,1,1,2
346963,2,2,6,0,1,6
347240,2,1,5,1,1,2
347286,2,2,2,0,2,2
347408,2,1,4,2,1,2
347428,2,1,6,1,1,1
347520,2,2,5,2,2,2
347541,2,2,3,2,1,2
347558,2,1,5,2,1,1
347598,1,1,5,1,2,1
347656,1,2,4,0,1,4
347760,1,2,5,0,1,5
347775,2,1,4,2,2,1
347791,2,1,5,2,1,4
348168,2,1,5,2,1,1
348358,2,2,4,0,1,4
348380,2,2,3,0,1,3
348885,1,2,4,0,1,4
349030,2,1,6,2,1,4
349072,1,1,6,1,2,5
349157,1,2,4,0,1,4
349253,1,1,5,1,1,2
349260,2,1,2,1,1,1
349582,2,2,4,1,1,1
349673,2,1,4,1,2,1
349813,2,2,6,2,1,3
349834,2,1,2,2,1,1
349859,2,2,5,2,1,3
349938,2,2,4,0,1,4
349978,2,2,3,0,2,3
350051,2,1,6,1,1,5
350176,2,2,5,1,2,1
350188,2,1,6,2,1,3
350387,2,2,6,1,1,1
350447,2,2,6,1,2,4
350473,2,1,3,1,1,1
350485,2,2,6,1,1,4
350872,1,1,6,1,1,2
350892,2,1,5,2,1,1
351121,1,1,3,1,1,1
351122,2,1,6,0,1,6
351290,1,1,6,1,1,2
351521,2,2,6,2,1,1
351597,2,2,5,1,1,4
351790,2,1,5,2,1,2
351932,1,1,5,0,2,5
352025,2,2,5,0,2,5
352030,2,1,6,1,2,5
352075,2,1,5,2,1,4
352335,1,2,6,0,2,6
352588,1,1,4,0,2,4
352667,1,1,4,1,1,1
352898,1,2,4,0,1,4
353446,2,2,5,2,1,4
353452,2,1,6,0,2,6
353600,2,2,4,1,2,3
353719,1,1,2,0,1,2
353780,2,1,3,2,1,1
353800,2,1,6,2,1,2
354024,1,1,5,1,1,4
354058,2,2,2,0,1,2
354071,1,2,4,1,1,3
354073,2,1,3,2,1,2
354239,2,2,5,0,1,5
354339,2,2,6,2,1,3
354455,2,2,5,1,2,2
354561,2,1,4,2,1,1
354801,2,2,4,0,1,4
354829,2,1,6,2,1,3
354830,1,2,6,1,1,4
354920,2,1,3,1,2,2
355087,1,1,5,1,1,3
355145,2,2,6,2,1,5
355224,2,1,4,2,1,3
355259,1,2,5,1,2,4
355361,2,1,4,2,1,2
355416,2,2,5,1,1,3
355563,1,2,4,1,1,1
355579,1,2,3,1,2,2
355704,2,1,4,1,1,2
356009,2,1,2,1,1,1
356120,2,1,6,2,1,4
356180,1,1,4,1,1,1
356677,2,2,3,1,2,1
356681,1,1,4,0,2,4
356892,2,1,2,1,2,1
357118,1,1,6,0,1,6
357174,2,1,4,2,1,2
357222,1,1,4,1,2,3
357232,2,2,4,1,2,1
357465,1,2,3,1,1,2
357578,1,1,5,1,1,3
357609,1,2,3,1,1,2
357690,2,2,5,1,1,4
357984,2,2,6,2,1,5
357993,2,2,3,0,1,3
358120,1,1,6,0,1,6
358138,2,2,4,2,1,2
358222,1,2,5,1,1,1
358314,1,2,4,1,1,2
358366,2,2,3,2,1,1
358462,2,1,5,2,1,1
358638,2,1,4,1,1,2
359083,2,2,3,2,1,1
359216,2,1,6,2,1,5
359440,2,1,6,2,1,1
359492,2,2,6,1,2,2
359509,2,1,5,1,1,1
359680,2,1,5,0,1,5
359884,2,1,3,0,1,3
360057,1,2,4,1,1,2
360115,2,1,3,2,2,1
360142,2,2,4,2,1,3
360144,2,2,5,0,1,5
360210,2,2,6,1,1,2
360380,2,2,5,1,1,2
360417,2,2,5,1,1,2
360446,1,1,4,0,1,4
360555,2,2,5,2,1,2
360598,2,2,6,1,2,3
360603,2,1,3,0,1,3
360630,2,1,6,2,2,1
360704,2,2,6,1,1,5
360747,2,1,5,1,1,4
360866,2,2,4,2,1,3
360996,2,1,2,2,2,1
361011,2,2,4,1,1,2
361013,2,2,4,1,1,1
361266,2,2,5,2,1,3
361283,1,1,5,1,1,3
361340,2,2,6,1,1,3
361387,1,2,6,1,1,4
361529,1,2,5,1,1,1
361578,2,2,2,2,1,1
361770,2,2,4,1,2,2
361846,2,1,4,0,1,4
361907,2,2,2,2,1,1
362116,2,1,5,2,1,4
362160,1,2,5,1,2,4
362242,2,2,6,1,1,5
362410,1,2,6,1,1,5
362663,1,2,2,0,1,2
363097,2,2,3,0,2,3
363128,2,1,5,0,2,5
363277,1,2,5,1,1,4
363583,2,2,5,1,1,2
363687,1,2,4,0,1,4
363704,2,2,6,1,2,4
363787,2,2,5,1,1,4
363815,1,2,6,1,1,3
363913,1,1,4,1,1,2
364016,1,1,6,1,1,5
364021,2,1,6,1,1,3
364149,2,1,5,1,1,1
364153,1,2,4,1,1,3
364547,2,2,6,1,1,1
364881,2,1,4,2,1,1
365265,1,2,6,1,1,3
365340,1,1,5,0,1,5
365439,1,1,2,1,2,1
365600,2,2,3,1,1,2
365676,1,1,3,1,1,2
366377,2,1,5,1,1,4
366437,2,2,2,0,1,2
366457,2,2,3,2,1,2
366580,2,2,6,1,1,4
367450,2,2,4,1,1,2
367497,1,2,3,1,1,1
367607,1,1,3,1,2,1
367696,2,2,4,0,1,4
367712,1,1,4,0,1,4
368046,1,2,4,1,1,2
