id,shapeset,type,total_height,instability_type,cam_angle,stable_height
213671,2,2,2,0,1,2
890188,1,2,6,1,2,5
488852,2,1,5,1,1,4
62324,2,1,4,2,1,3
940353,2,2,4,2,1,1
854570,1,2,6,1,1,4
657622,2,1,4,0,1,4
924797,2,2,4,2,2,3
465224,1,2,2,0,2,2
720886,2,2,6,2,1,2
888733,2,2,2,0,1,2
912199,1,1,4,1,2,1
201019,2,2,5,0,1,5
101384,1,1,3,1,1,1
612654,2,1,5,2,1,1
294260,1,2,6,1,1,5
317477,1,1,6,1,1,1
226435,2,1,6,1,2,1
694772,2,2,4,1,1,1
892325,2,2,4,2,1,1
59991,2,2,6,1,2,1
447290,1,1,5,1,1,4
59476,2,2,6,0,2,6
831971,2,1,4,1,1,2
157757,2,1,5,2,1,1
624753,2,2,2,0,1,2
426990,1,1,5,1,1,4
927027,2,1,5,1,2,1
403142,1,2,3,1,1,2
661377,2,1,4,1,2,2
76657,1,2,3,1,1,1
893284,2,1,2,1,1,1
323389,2,1,4,1,1,3
864189,1,2,5,1,2,2
110675,2,1,3,1,1,1
465058,1,1,2,1,1,1
38242,1,1,6,1,1,3
904027,2,1,4,1,2,3
578826,2,2,6,1,1,2
901545,1,2,4,1,1,2
145481,2,2,5,0,2,5
62668,2,2,5,2,1,1
34135,1,2,5,0,2,5
327558,2,2,6,2,1,4
865970,2,1,6,1,2,4
272037,2,2,4,1,2,2
277995,2,2,2,0,2,2
393414,2,1,6,1,1,5
960787,1,2,4,1,1,3
271567,2,1,3,1,1,2
985433,2,2,6,1,1,2
276049,2,1,3,2,1,2
445927,1,1,2,0,1,2
68607,2,2,4,1,1,2
754173,1,1,3,1,1,1
264101,1,1,2,0,1,2
996956,1,1,6,0,1,6
734525,1,1,4,1,2,1
597977,2,1,4,2,2,3
549993,2,1,6,2,1,2
647140,2,1,3,0,1,3
756694,1,1,5,1,1,3
990290,2,1,3,1,2,1
932865,2,1,6,1,1,2
425238,2,1,6,2,2,3
699613,2,1,3,2,1,1
937669,2,2,6,2,1,5
249465,2,1,6,2,2,5
885631,1,1,3,0,1,3
177488,2,2,3,1,1,2
932419,1,2,2,1,2,1
898385,2,1,4,1,1,2
424791,1,2,4,1,1,2
337309,2,2,5,1,1,3
603811,1,1,3,0,1,3
324983,1,1,2,0,2,2
900900,2,2,6,1,1,1
722780,2,1,3,0,1,3
930765,2,1,5,1,1,3
571347,2,2,4,2,1,3
690859,1,1,6,1,1,5
411461,1,1,5,0,1,5
383984,2,1,6,1,1,3
41415,2,1,3,0,2,3
830530,1,2,6,1,2,5
372305,2,2,5,2,2,1
508747,2,2,6,0,2,6
223228,2,2,6,1,2,3
657217,2,1,2,1,1,1
988332,2,2,4,2,1,3
615058,2,2,3,1,2,1
620032,1,1,6,1,1,3
789920,2,2,4,1,2,1
25002,2,1,5,2,1,2
626882,2,2,4,2,2,2
866684,2,2,5,0,1,5
534607,2,1,2,1,1,1
206749,2,1,3,2,1,1
411507,2,2,3,1,1,1
106722,2,1,4,0,1,4
330505,1,1,5,1,2,4
478611,1,2,6,1,1,3
84609,1,2,2,1,1,1
919330,1,2,4,1,2,1
256279,2,1,4,0,1,4
759851,2,1,6,1,1,3
456415,2,2,6,2,1,3
425626,1,2,4,0,1,4
821611,2,2,5,1,1,2
575902,2,2,4,1,2,1
944621,1,1,3,1,1,2
168072,2,2,6,0,1,6
235357,2,1,6,2,1,1
131253,2,1,5,1,1,3
492917,2,2,4,2,1,1
671880,2,1,5,1,1,4
275563,2,1,5,1,2,2
836683,2,1,6,0,1,6
805610,2,1,4,2,2,3
525241,2,2,6,2,1,2
132613,2,2,2,1,1,1
753296,2,2,2,0,1,2
381130,2,2,5,1,1,1
140282,2,1,5,2,1,3
873550,1,2,6,1,2,3
437310,2,1,5,0,1,5
761055,2,1,6,2,1,4
492781,1,1,4,0,1,4
246686,2,2,6,1,1,2
489540,2,2,5,2,1,4
407808,2,2,5,1,2,4
568638,1,2,6,1,1,2
310804,2,2,4,0,1,4
189854,2,2,4,0,2,4
136200,2,1,5,1,2,3
202209,2,2,5,2,1,4
678360,2,2,5,0,1,5
996879,2,1,4,2,1,1
332208,2,2,6,0,2,6
248485,1,2,4,1,1,2
322365,2,1,6,2,1,1
792338,2,1,6,0,1,6
800287,2,1,6,1,1,3
815994,2,2,5,2,1,2
973681,2,1,4,1,1,2
368822,1,1,5,0,1,5
789957,1,2,5,1,2,4
554229,2,1,6,2,1,1
172194,2,1,5,1,2,3
940629,2,1,3,1,1,2
886383,2,2,6,1,1,1
80148,1,1,2,1,1,1
545742,1,1,5,0,1,5
398437,1,2,5,1,1,1
812565,2,2,6,1,1,4
867177,2,1,6,1,1,1
435254,2,2,5,2,1,4
187645,2,2,6,2,1,3
214739,1,1,2,0,2,2
961967,2,2,5,2,1,1
710114,1,1,4,1,2,1
726469,2,1,4,1,1,2
357222,1,1,4,1,2,3
170571,2,2,4,1,2,3
712665,2,2,5,1,2,1
670310,2,2,3,0,1,3
296820,1,1,3,1,1,2
808708,1,1,6,1,1,4
37367,2,2,4,0,1,4
522555,2,1,6,2,1,1
750169,1,2,3,1,1,2
819030,1,1,3,0,1,3
717271,2,2,4,2,2,1
719224,2,2,6,1,1,2
658347,2,1,6,2,1,3
284262,2,1,5,0,1,5
503542,2,2,4,0,1,4
680137,2,1,3,2,1,1
739463,1,2,3,1,1,1
888255,1,2,2,0,2,2
32416,2,1,5,1,1,1
672723,2,2,3,0,1,3
278273,2,2,5,0,2,5
662499,2,2,4,2,1,2
861690,1,1,6,0,1,6
703371,2,2,4,2,1,1
483022,1,1,6,1,1,2
759335,1,2,6,0,1,6
370929,1,2,3,1,2,1
402518,2,1,5,1,1,3
883416,2,2,5,2,2,4
361529,1,2,5,1,1,1
551887,2,1,3,0,2,3
524778,1,2,6,0,1,6
229451,1,1,6,0,1,6
610817,2,1,5,0,2,5
525567,2,1,5,2,1,2
840629,2,1,6,1,2,3
694570,1,2,5,1,2,3
380608,2,1,6,2,1,1
130059,2,1,5,0,1,5
470600,1,1,6,1,2,3
28727,1,1,4,1,1,2
268272,2,2,6,2,1,2
933416,2,2,3,0,1,3
328701,1,1,3,1,1,2
300928,2,2,5,1,2,1
419808,2,2,4,0,1,4
258807,2,1,3,2,1,1
575619,2,1,3,2,1,2
95000,2,2,6,2,2,2
973815,2,1,4,2,2,2
329257,2,2,3,0,1,3
74100,2,1,4,0,1,4
197023,1,1,5,0,1,5
257027,1,1,5,1,2,1
382994,2,1,6,1,1,5
727435,2,1,5,2,1,4
500481,1,1,4,0,1,4
127558,1,2,2,0,2,2
7498,2,1,2,1,1,1
718601,2,2,6,2,2,3
253188,1,1,5,1,1,1
810419,2,2,2,2,1,1
33937,2,1,3,2,1,2
677583,2,2,6,2,1,1
901522,1,1,2,1,2,1
198584,1,1,3,0,1,3
323625,2,2,4,2,1,1
914660,2,1,3,2,2,2
895174,2,2,6,2,1,1
619774,2,1,3,1,2,2
341243,2,2,4,1,1,1
123018,2,2,5,1,1,3
143465,2,2,6,1,2,5
702213,2,2,5,1,1,4
309537,2,2,5,1,1,2
132756,2,2,3,1,1,1
437299,1,2,5,1,1,2
423881,2,2,3,1,1,1
868236,2,2,6,1,1,2
135224,2,2,6,1,1,4
383469,2,1,5,1,1,1
499162,2,1,5,1,2,1
631934,2,1,5,0,2,5
349157,1,2,4,0,1,4
450010,1,2,6,1,1,4
527668,2,1,4,2,1,3
864911,2,2,4,1,1,3
904561,2,1,6,1,1,4
854031,1,2,5,0,1,5
129954,2,1,6,0,1,6
368140,2,1,5,2,1,4
26211,2,1,5,2,1,4
469584,2,2,6,0,2,6
15151,2,1,3,0,1,3
371988,1,1,5,1,2,4
433774,2,2,5,1,1,2
987964,2,1,5,1,2,4
7168,2,2,3,2,1,1
208818,2,2,6,2,1,4
167216,2,2,6,1,2,1
501808,1,2,5,1,1,4
28069,2,1,4,1,1,3
69228,2,1,2,0,1,2
165477,2,2,4,1,1,3
136265,1,2,5,1,1,2
194580,2,2,5,0,2,5
218624,2,2,4,2,1,3
61468,2,2,5,1,2,4
826649,2,2,4,2,1,3
732133,2,2,3,1,1,1
69625,2,2,2,0,1,2
434539,1,2,3,1,2,1
856300,2,2,5,1,2,1
527033,2,1,5,0,1,5
17266,1,2,5,1,1,4
712005,1,2,6,1,1,3
454557,1,1,6,1,1,2
145988,2,2,2,2,1,1
741215,1,1,6,1,2,2
567730,1,2,6,1,1,1
20860,2,1,4,1,1,1
401289,1,1,3,1,1,2
538874,2,1,5,2,1,4
1732,2,1,5,2,1,2
964244,1,2,4,1,1,2
361907,2,2,2,2,1,1
132875,2,2,4,2,1,2
360630,2,1,6,2,2,1
149355,2,1,6,1,2,3
691400,2,1,2,2,1,1
497136,2,1,4,0,1,4
893954,2,1,5,1,1,3
998433,2,1,4,2,2,1
8704,2,2,5,0,1,5
479703,2,1,4,1,1,3
187437,2,2,6,2,1,4
794529,2,1,4,0,2,4
498160,1,2,3,1,1,1
714103,1,2,6,1,1,1
149771,2,2,6,2,2,1
723459,2,1,4,1,1,3
651911,2,2,2,1,2,1
495555,1,1,3,0,1,3
25073,1,1,2,0,1,2
176128,2,1,2,0,1,2
261391,2,1,5,2,2,3
343118,2,2,6,2,1,2
407253,1,1,4,1,1,2
890376,2,1,6,1,1,1
410140,2,2,6,2,1,1
134200,2,2,4,2,1,2
349260,2,1,2,1,1,1
411605,2,2,6,1,1,5
769964,2,2,6,0,2,6
448910,1,1,5,0,2,5
385354,1,1,4,1,2,2
759672,2,2,3,2,2,2
670622,1,2,2,0,1,2
655713,2,2,4,0,2,4
499758,2,1,6,1,1,3
679609,2,1,5,2,1,1
893205,1,2,6,1,1,1
704829,2,2,3,1,1,2
924700,2,1,6,0,1,6
307169,2,2,4,1,1,3
525411,2,1,4,0,1,4
779390,1,1,5,1,1,2
649018,2,2,4,2,1,3
71431,1,1,2,0,1,2
646348,2,2,3,1,2,1
388838,1,1,6,1,1,2
295312,2,1,2,2,2,1
768762,1,2,6,1,2,4
318635,2,2,4,1,2,3
124469,2,2,4,1,1,3
688578,2,2,6,1,2,1
261310,1,2,6,1,1,1
527902,1,2,2,1,1,1
403224,2,1,6,0,1,6
526505,2,2,6,2,1,1
275629,2,1,6,0,1,6
143304,1,1,6,1,2,5
286038,2,1,6,1,1,1
704812,2,1,2,1,1,1
674193,2,1,3,2,1,1
67816,1,1,2,0,1,2
648351,2,1,3,1,1,1
467224,2,1,4,2,1,2
311125,2,1,6,2,2,2
395682,2,2,4,1,1,3
687835,2,2,2,0,1,2
511117,2,1,6,2,1,1
685829,1,1,5,1,2,1
969579,1,2,5,1,1,4
247358,2,1,6,2,1,3
350892,2,1,5,2,1,1
479757,1,2,4,1,1,2
286815,1,2,6,1,1,3
492943,2,2,5,1,1,3
680503,2,1,5,0,2,5
580291,2,1,6,2,2,5
136260,1,2,4,1,1,3
552921,2,2,6,1,1,5
492635,2,2,4,0,1,4
846989,2,2,6,2,2,4
588925,2,1,2,2,1,1
311572,2,1,4,0,1,4
724521,1,2,6,1,2,4
112632,2,1,4,1,1,2
736495,2,2,2,1,2,1
478377,2,1,5,2,1,4
652340,2,2,3,0,2,3
664872,1,1,3,0,2,3
948179,2,1,5,1,1,1
131204,2,1,5,1,2,3
34207,1,1,2,1,1,1
508015,1,2,5,1,1,1
971619,2,2,4,2,1,3
523812,1,1,6,1,1,3
492397,2,2,3,0,2,3
842179,2,2,4,2,1,1
611957,2,1,2,0,1,2
73374,2,2,4,0,1,4
656465,1,2,5,1,1,3
512041,2,2,6,2,2,5
617426,2,1,6,0,2,6
329982,2,2,2,1,1,1
348885,1,2,4,0,1,4
514288,2,2,4,2,1,2
547033,1,1,2,1,1,1
177296,1,2,6,1,1,1
447431,1,1,5,1,1,2
300812,1,2,3,1,1,2
46175,1,1,5,1,1,3
695807,1,1,2,1,1,1
729995,2,2,3,0,2,3
95529,1,2,4,1,1,2
431132,2,1,4,1,2,1
7757,1,1,6,1,1,4
994523,1,2,6,1,1,1
511709,1,2,5,0,1,5
467819,2,1,6,2,2,1
777060,2,1,4,1,1,2
908327,2,2,5,2,1,3
489702,2,2,5,2,1,3
485843,1,2,4,0,1,4
421426,2,1,5,2,1,3
326759,1,1,4,1,1,2
410123,2,2,6,1,1,2
214175,2,2,4,1,1,2
757119,2,2,5,2,1,2
501083,2,2,5,2,1,2
177782,2,2,2,0,1,2
362663,1,2,2,0,1,2
904072,2,2,5,2,1,3
590959,2,2,6,2,1,3
962817,1,1,4,1,2,3
554253,1,1,5,1,1,3
514441,2,2,3,2,1,1
388433,2,1,6,0,1,6
320509,1,1,5,1,1,1
540015,2,2,6,2,1,4
689325,1,2,5,1,2,2
630386,1,1,3,1,1,1
983038,1,2,6,0,1,6
392751,2,1,3,1,1,1
317207,1,2,3,1,2,2
26368,1,2,2,0,1,2
615399,2,2,6,2,1,3
937430,1,1,6,1,1,4
735621,2,2,5,1,1,4
922030,1,2,4,0,2,4
487613,1,2,2,1,2,1
263248,2,2,4,2,1,3
609372,2,2,5,1,2,1
704423,2,1,4,2,1,1
375926,1,1,6,0,1,6
528221,1,1,6,1,2,5
275076,2,1,6,0,1,6
465181,1,2,4,1,1,2
268250,2,1,3,1,1,2
655440,2,2,3,0,1,3
340300,2,2,4,1,1,2
583918,1,1,3,0,1,3
632602,2,1,6,2,1,4
649301,2,2,4,2,1,1
410220,1,1,6,1,1,4
693901,2,2,4,1,2,1
897040,2,1,2,0,1,2
480943,1,2,6,1,1,3
369841,2,1,5,2,1,4
14231,2,2,3,1,1,2
674398,2,1,2,0,1,2
662764,1,1,5,1,1,2
136957,2,1,6,2,2,2
589411,2,1,5,0,1,5
338379,1,2,3,1,1,1
570389,1,2,6,0,1,6
112885,2,2,2,2,1,1
386595,2,2,5,1,2,2
66705,2,1,6,1,1,1
675862,2,1,4,2,1,1
163161,2,2,2,0,2,2
606099,1,1,6,1,1,5
900777,2,1,2,0,1,2
327146,2,2,4,1,1,3
219337,2,2,6,0,1,6
10352,2,2,4,0,1,4
872518,1,1,5,1,1,4
812292,2,1,6,0,1,6
10421,1,2,6,1,1,2
602724,2,1,4,1,2,2
908614,2,1,2,1,1,1
378924,2,1,6,1,1,5
509487,1,1,5,0,1,5
218656,1,1,4,0,1,4
839326,2,2,3,0,1,3
463660,1,1,6,1,1,4
9853,1,1,5,1,1,4
301838,2,1,6,2,1,3
855636,1,1,5,0,1,5
129608,2,1,2,0,1,2
152659,2,2,5,2,2,3
303814,2,1,6,1,1,3
787525,2,2,6,2,1,5
719085,2,2,3,2,1,1
410119,2,2,4,2,1,2
54,2,1,3,1,1,2
717250,1,1,4,0,1,4
6336,1,2,6,1,1,5
245741,2,2,3,1,1,2
424198,2,1,4,2,1,3
931837,2,2,6,1,1,1
575059,2,2,6,0,1,6
616273,2,2,5,1,2,1
593905,2,2,4,1,1,1
643059,1,1,3,1,1,1
297534,1,1,6,1,1,4
969988,2,2,3,0,1,3
380801,2,1,4,1,1,1
233938,2,2,5,2,1,3
862264,1,2,4,0,1,4
382768,2,2,4,2,1,2
360144,2,2,5,0,1,5
750635,2,1,6,1,1,4
920948,1,1,5,1,1,1
91840,2,1,4,2,1,2
309974,1,2,5,0,1,5
654708,2,1,4,2,1,3
370053,1,2,4,0,1,4
762584,2,2,6,1,1,1
99792,1,1,6,1,1,1
127651,2,2,6,2,2,2
319274,2,2,5,0,1,5
393717,2,1,4,1,1,1
941564,2,1,3,0,1,3
576835,2,2,6,2,1,4
422438,2,2,4,2,1,2
761734,2,1,6,0,1,6
936844,2,1,3,1,1,2
952869,2,2,4,0,1,4
324459,2,1,6,0,1,6
290936,2,1,6,2,2,2
889268,2,2,6,1,1,3
656945,2,1,6,2,1,2
461421,2,1,3,2,2,1
811559,2,1,6,0,1,6
555792,2,2,5,2,1,1
692776,1,1,5,1,1,1
248308,2,2,5,0,1,5
844755,2,1,3,2,1,2
146367,2,2,3,2,1,1
577331,1,2,5,1,1,3
760095,2,2,6,2,1,2
656816,2,1,4,0,1,4
885334,1,1,2,0,2,2
934249,2,1,5,2,2,3
958252,2,1,4,1,2,3
168747,2,2,3,0,1,3
343985,2,2,3,2,2,1
380098,1,2,4,1,1,1
641717,2,1,4,0,2,4
49025,2,1,5,1,1,4
319457,1,2,3,1,1,1
70577,1,2,5,1,2,3
624274,1,2,2,0,1,2
611974,2,2,5,2,2,3
358462,2,1,5,2,1,1
359509,2,1,5,1,1,1
153212,2,2,2,1,1,1
389908,1,2,4,1,1,3
853319,2,1,6,1,1,4
490530,2,2,6,2,1,3
950413,1,1,6,0,1,6
603508,2,1,3,2,1,2
458802,2,2,5,1,1,4
24976,1,1,4,0,1,4
608480,2,1,6,1,1,2
753834,1,1,5,1,2,1
214246,2,1,5,0,1,5
54093,2,1,6,2,1,1
98803,2,1,4,0,1,4
812431,2,1,3,1,1,1
956718,1,2,4,1,1,1
684841,2,1,5,2,2,1
2916,2,1,4,0,1,4
878967,1,2,3,0,1,3
96483,1,2,2,0,1,2
633299,2,2,6,1,1,4
219412,2,2,6,2,1,4
178962,2,2,4,0,1,4
156671,2,1,5,0,2,5
847596,2,2,5,1,2,3
612116,1,1,5,1,1,1
216861,1,2,6,1,1,4
365340,1,1,5,0,1,5
262941,2,2,3,0,1,3
443475,1,2,5,1,2,2
71229,2,1,4,2,1,2
96034,1,1,2,0,1,2
368852,2,2,6,0,2,6
221776,2,1,6,1,1,3
352588,1,1,4,0,2,4
786260,2,2,5,1,1,2
218192,1,2,5,1,2,1
127340,1,1,5,1,1,2
809240,1,2,4,0,2,4
995795,1,2,6,1,2,5
383207,2,1,3,1,1,1
249183,1,2,5,1,1,4
62337,2,2,5,1,1,2
30455,2,2,6,1,1,5
433368,2,2,5,1,1,4
482919,2,2,5,1,1,3
183350,1,2,2,0,1,2
77108,1,1,2,0,1,2
188019,1,2,6,1,1,3
332666,1,2,6,1,1,4
313869,1,1,6,1,2,2
991782,2,1,4,0,1,4
268596,2,1,5,1,1,2
118201,1,1,4,1,1,3
558670,2,1,6,2,1,2
168402,1,1,5,1,1,1
960318,1,1,3,0,1,3
546504,2,1,5,1,2,4
976646,2,2,6,1,1,3
712701,2,1,2,0,2,2
479880,1,1,2,1,1,1
449156,2,1,6,0,1,6
473966,2,1,6,0,1,6
808249,1,1,6,1,1,4
930997,2,1,4,1,1,3
583737,2,2,6,2,1,2
803496,1,2,3,0,1,3
266562,1,2,6,1,2,3
824782,1,2,2,1,1,1
935031,2,1,6,2,1,3
822145,1,1,5,1,2,4
768287,1,2,4,1,1,2
467583,1,1,6,1,1,1
315525,2,1,3,0,1,3
628999,2,2,6,0,2,6
284224,2,1,2,2,1,1
16049,1,1,5,1,1,2
706098,2,1,5,2,1,1
979987,2,1,6,1,1,2
121055,2,1,6,1,1,2
785627,2,2,5,1,1,1
432413,2,2,5,2,2,2
717152,1,1,3,1,2,2
345762,2,2,6,0,1,6
863638,1,1,5,1,1,2
197751,2,2,4,1,1,2
784712,2,2,2,2,1,1
869268,1,2,6,0,1,6
850805,2,1,4,2,1,2
474671,1,1,5,0,1,5
110619,2,2,6,1,1,3
943193,2,1,3,0,1,3
7581,2,2,5,1,1,3
805156,2,2,5,2,1,1
121264,1,2,2,1,1,1
975734,2,1,5,0,1,5
392964,2,2,2,2,1,1
298570,1,1,4,1,1,1
139947,1,2,4,1,2,3
911809,2,1,5,2,1,4
462844,1,1,6,1,1,5
177927,1,2,3,1,1,1
363097,2,2,3,0,2,3
82393,2,2,5,1,1,1
42939,2,1,3,0,1,3
432530,2,2,2,2,1,1
192511,1,2,6,1,1,3
884172,2,2,2,0,2,2
270424,1,2,3,1,1,2
809862,1,2,6,1,2,4
474095,2,1,4,2,2,2
299817,1,1,5,1,2,1
358366,2,2,3,2,1,1
247002,2,1,3,1,2,1
625118,1,1,6,1,1,4
206872,2,2,2,0,2,2
816395,2,1,2,0,1,2
395400,2,1,6,2,1,2
822257,2,1,6,1,2,2
944691,1,1,2,0,1,2
597052,2,2,5,1,1,2
485825,2,1,6,2,1,3
102065,2,2,5,2,1,2
100202,2,2,3,1,1,1
635690,2,1,5,2,1,3
674380,1,1,2,0,1,2
16299,2,2,4,0,1,4
184774,2,1,6,1,1,3
119577,2,1,6,0,1,6
75172,1,1,5,1,2,4
13611,2,1,2,1,1,1
721806,1,1,6,0,1,6
169546,1,1,4,1,1,1
839990,2,2,6,1,2,1
699564,2,2,4,0,2,4
638407,2,2,2,0,1,2
848572,1,1,5,1,1,3
252114,1,2,5,1,1,4
36113,2,2,4,1,1,1
206335,2,1,5,1,1,2
51819,2,2,2,1,1,1
808813,2,1,2,0,2,2
288061,2,2,5,1,2,2
167161,1,1,5,1,2,3
947847,2,2,4,0,1,4
143948,2,1,5,1,2,4
3649,2,1,4,2,1,3
442402,2,2,5,1,1,1
79848,1,1,5,1,1,4
964585,2,2,3,1,2,1
787242,1,1,4,1,2,3
369708,1,1,5,0,1,5
1084,1,1,5,0,2,5
176220,1,1,2,1,1,1
615586,1,2,4,1,2,1
726148,1,1,4,1,1,1
445087,2,2,5,2,2,4
499872,2,1,6,2,2,2
422723,1,2,6,1,1,2
612674,2,1,4,2,1,3
98878,2,1,6,1,2,1
453736,2,2,4,1,1,1
896321,1,1,5,1,1,1
378749,2,1,6,2,1,4
922846,2,1,3,1,1,2
588443,1,2,6,1,1,4
465432,2,2,6,1,2,1
531668,2,1,4,0,1,4
145567,2,1,2,0,1,2
650678,2,2,3,2,1,2
361340,2,2,6,1,1,3
392900,2,2,6,1,1,2
32970,1,1,5,1,2,2
420570,2,2,3,1,1,2
603516,1,2,5,1,2,2
509300,1,2,3,1,1,1
861400,2,2,6,2,1,5
639776,2,2,5,1,2,2
93113,2,1,4,1,2,2
344954,1,2,5,0,1,5
565883,2,2,6,2,1,5
446967,2,2,2,0,1,2
466913,2,1,3,1,1,2
570740,1,1,6,1,1,2
243013,1,2,3,1,1,2
173684,2,1,2,0,1,2
197707,2,1,4,2,1,1
356677,2,2,3,1,2,1
852975,2,2,5,0,1,5
24907,1,2,6,0,1,6
330486,2,2,3,0,1,3
886981,2,1,5,2,1,3
979167,1,1,6,0,1,6
713471,1,2,5,1,1,1
180335,1,2,6,1,2,3
644617,2,2,4,1,1,2
558972,2,2,5,1,2,3
919497,2,1,3,0,2,3
365265,1,2,6,1,1,3
919186,1,2,3,0,2,3
209180,2,2,3,1,1,1
134100,2,1,5,2,1,2
153883,2,2,5,1,1,4
209553,1,1,5,1,2,2
172898,2,2,6,2,1,2
661314,1,2,4,0,2,4
473406,1,1,6,1,1,1
380430,2,2,5,2,1,4
91702,2,2,6,2,1,4
520536,2,2,2,0,2,2
777862,2,1,3,0,1,3
618264,1,2,2,1,1,1
426309,2,2,4,0,1,4
539699,1,2,3,1,2,2
109695,1,2,2,0,1,2
375226,2,1,3,2,1,1
553983,1,2,6,1,2,4
758209,2,2,6,1,1,5
273432,2,2,5,1,1,1
449027,1,2,3,1,1,1
893651,2,2,3,0,1,3
251230,2,1,4,0,1,4
772421,2,2,5,1,1,4
714358,2,2,3,2,2,1
482204,2,2,6,0,1,6
524675,2,1,6,1,1,5
904653,2,1,6,2,1,3
844400,2,2,5,2,1,2
76090,2,1,5,1,1,3
191772,2,1,3,0,1,3
951824,1,2,3,1,1,1
193927,1,2,3,1,2,1
180763,2,2,6,1,1,1
949861,2,2,6,1,2,1
775738,2,1,5,1,1,1
654388,2,1,3,2,1,1
817240,2,1,6,1,1,3
172705,1,1,2,0,2,2
55432,2,1,3,0,1,3
978026,2,2,5,2,2,3
391442,2,2,2,1,1,1
902524,1,2,5,1,1,2
956025,2,1,6,2,2,4
215696,2,2,6,2,1,4
590884,1,1,5,1,1,1
469045,2,1,6,2,2,4
857336,2,1,4,1,1,3
218502,2,1,5,0,1,5
776084,1,1,4,0,1,4
357984,2,2,6,2,1,5
221818,2,1,3,0,1,3
845767,1,2,5,1,2,4
410355,1,2,4,0,1,4
761947,2,1,6,1,2,2
883305,2,1,5,1,1,1
491203,2,2,6,2,1,2
924970,2,2,6,2,2,4
115828,2,2,5,2,2,2
739336,1,2,5,1,1,4
836583,2,1,6,2,1,5
20608,2,2,3,2,1,1
312531,2,2,6,1,1,3
7103,1,1,5,1,1,2
668879,1,2,2,1,1,1
991931,2,2,4,2,1,3
776283,1,2,6,1,2,3
443333,2,2,4,1,1,1
420159,2,1,5,1,1,4
218924,2,2,5,2,1,3
482251,2,1,5,1,1,4
853044,2,1,3,0,1,3
198847,2,1,3,1,1,2
733514,2,2,6,2,1,3
389125,2,2,4,2,2,1
319202,2,1,6,1,1,2
281482,1,2,2,0,1,2
210785,2,2,4,1,1,1
458758,1,1,3,0,1,3
726106,1,1,4,1,2,3
375192,2,2,6,1,1,4
744518,2,2,6,1,1,3
389477,2,1,6,1,1,5
619170,1,1,3,0,1,3
893043,2,1,3,2,1,1
485764,2,2,6,1,1,5
279373,2,2,5,0,1,5
554094,2,1,2,0,1,2
46791,2,2,6,1,1,2
518164,2,2,5,1,2,1
411567,2,2,2,2,2,1
134569,2,1,6,2,2,3
66625,2,2,6,2,2,5
438146,2,2,6,2,1,4
320320,2,2,6,0,2,6
838440,2,1,5,1,2,2
894000,2,1,2,0,1,2
73334,2,2,4,2,1,3
651868,2,1,5,0,1,5
76822,2,1,6,1,2,2
91775,1,2,4,1,1,3
223629,2,1,4,1,1,1
977961,2,1,3,0,1,3
84574,2,2,5,0,1,5
593909,1,1,5,1,2,2
263002,2,2,4,2,2,3
194035,1,2,5,1,1,2
533609,2,2,4,1,1,3
20582,1,2,2,0,1,2
942784,2,2,5,2,1,2
998870,2,2,5,2,1,3
505263,2,2,2,1,1,1
750340,1,2,4,1,1,3
927239,2,2,5,2,1,3
919025,1,2,5,0,2,5
747970,1,2,6,1,1,5
990029,1,2,6,1,1,2
742036,1,2,3,1,1,2
215402,1,1,5,1,1,3
961123,1,2,6,0,1,6
160821,2,2,3,1,1,1
642111,1,1,3,0,1,3
656860,1,1,4,1,2,1
833767,2,2,3,0,2,3
72072,1,2,6,1,1,1
837479,1,1,4,1,1,2
166929,1,2,2,1,1,1
3247,2,1,3,2,1,1
761507,2,2,3,1,2,1
988241,1,2,6,1,2,5
205411,2,1,6,2,1,3
923383,2,2,2,0,2,2
126670,1,1,6,1,2,2
558118,1,2,6,1,2,5
904609,1,2,6,1,1,2
170270,2,2,2,2,2,1
812618,1,2,2,1,2,1
698127,2,1,2,1,1,1
419037,2,1,5,1,1,4
445303,2,1,2,2,1,1
951580,1,2,4,1,1,2
129473,2,2,6,2,1,5
203003,1,1,6,1,1,5
860198,1,1,6,1,1,2
411448,2,2,5,2,1,1
426461,1,1,4,1,1,2
868800,2,1,6,2,1,5
817288,2,2,6,0,1,6
35986,1,1,2,0,2,2
607854,2,2,4,1,1,2
939547,1,1,4,0,2,4
231503,1,2,4,1,2,1
967117,2,1,3,1,1,1
560021,2,1,6,0,1,6
497111,2,1,3,2,1,2
516530,2,2,6,1,1,1
207734,2,1,4,2,1,1
539499,2,2,5,2,1,1
78847,2,2,6,1,1,5
580615,1,2,5,1,1,4
254130,2,1,3,0,1,3
992970,2,2,3,2,1,2
352335,1,2,6,0,2,6
354829,2,1,6,2,1,3
152724,2,1,6,2,1,4
705321,2,2,2,2,1,1
354071,1,2,4,1,1,3
90364,2,1,6,1,1,1
702277,2,2,6,1,1,5
86268,2,1,3,1,1,1
452266,1,1,5,1,1,4
252924,1,1,4,1,1,2
132802,2,1,3,1,1,1
371924,2,2,2,0,1,2
752474,2,2,6,2,1,2
943067,2,2,6,2,1,3
654943,2,2,6,1,1,4
479933,2,1,5,0,1,5
866667,2,1,4,1,1,1
845651,1,2,4,1,1,1
556895,1,1,5,0,1,5
982033,2,1,3,1,1,1
